delta,s0,s1
0.14320272985678156,0.28700024389945555,0.4302029737562371
0.14528289247954024,0.29512725326742084,0.4404101457469611
0.18332647139121538,0.25858100816688695,0.44190747955810233
0.143830725197568,0.2888013883487162,0.4326321135462842
0.14642741702894363,0.2941573939801183,0.44058481100906194
0.12450228725826223,0.2985428543049687,0.4230451415632309
0.19562268598973614,0.2851928266766176,0.48081551266635375
0.10858011306271931,0.29471178625459843,0.40329189931731774
0.1858242729696718,0.2672438067185625,0.4530680796882343
0.18351411212978996,0.282078794477917,0.46559290660770697
0.17138636945466418,0.2730717226730659,0.4444580921277301
0.17193026539014916,0.2659256263931299,0.43785589178327905
0.1298748425028624,0.2713791296246258,0.4012539721274882
0.22776749901338642,0.2428671553774602,0.4706346543908466
0.16588596231064423,0.2882233689366271,0.4541093312472713
0.17110590279632404,0.26826695206481743,0.43937285486114147
0.10558718935285971,0.30593504123417004,0.41152223058702975
0.16779850335518814,0.2628117455423449,0.430610248897533
0.14115808712003797,0.31256576178336565,0.4537238489034036
0.1567295399606975,0.27402295240300273,0.4307524923637002
0.09879555838957993,0.308989714593924,0.4077852729835039
0.11283775828789372,0.30167943369977795,0.4145171919876717
0.1693008776097909,0.29465074431821,0.4639516219280009
0.0839783943865865,0.31635198058177927,0.40033037496836577
0.19050324435074162,0.25986049052144783,0.45036373487218945
0.1514371886849485,0.27898328247106685,0.43042047115601534
0.13934049279364902,0.2840907602165936,0.4234312530102426
0.1750261369450133,0.26885410951333477,0.44388024645834806
0.18676333276825302,0.2679669730998859,0.4547303058681389
0.1667126006611901,0.27680224789643876,0.44351484855762885
0.12685879537030526,0.27755228750636085,0.4044110828766661
0.17254843936746933,0.2635054013127205,0.4360538406801898
0.1738489757667503,0.2690606723292567,0.44290964809600697
0.15984816830095772,0.2804749076186066,0.4403230759195643
0.16295303866843963,0.275054793108871,0.4380078317773106
0.14618565805289724,0.2960494735972404,0.4422351316501376
0.19152588141239352,0.2829844524667886,0.4745103338791821
0.14396130327527912,0.28002626867284636,0.4239875719481255
0.18657311627630963,0.26211400966186066,0.4486871259381703
0.2194942570692066,0.25976497781819524,0.47925923488740185
0.12318269856991221,0.2748218443561002,0.3980045429260124
0.14430019792155457,0.2691238296729596,0.4134240275945142
0.13166134821027775,0.26330604737302393,0.3949673955833017
0.1635248707522075,0.30213117724377764,0.46565604799598515
0.113766374000556,0.3087708120035877,0.4225371860041437
0.18190977579205986,0.2459572404751994,0.42786701626725926
0.14038196005757986,0.28961260022977214,0.429994560287352
0.1386001556044525,0.2917603975646846,0.4303605531691371
0.11261930296402939,0.3109772598053563,0.4235965627693857
0.19211528832246627,0.24576080715915172,0.437876095481618
0.16909543189610976,0.2869162264191135,0.4560116583152233
0.19367872227600225,0.2691566431896502,0.46283536546565246
0.17825539850938493,0.2775086820650763,0.4557640805744612
0.20631435374146095,0.26641814649917794,0.4727325002406389
0.1677057601587592,0.27816104546157777,0.445866805620337
0.16003688858010057,0.28457771193090114,0.4446146005110017
0.07591848813897495,0.29680376391369306,0.372722252052668
0.14296287051737777,0.29185828470445613,0.4348211552218339
0.0822120610884084,0.3632583972545316,0.44547045834293997
0.09232039999299324,0.32108364679165174,0.413404046784645
0.16238440341515886,0.26228894657930873,0.4246733499944676
0.1925724890289734,0.28767458981491917,0.48024707884389256
0.163768902145409,0.29472787097532394,0.45849677312073295
0.17630794745943723,0.28380707072858735,0.4601150181880246
0.20466933338062587,0.2841663876342191,0.48883572101484496
0.21642603688879897,0.25163458120352156,0.4680606180923205
0.1387729842902497,0.2758520251201128,0.4146250094103625
0.13921802429294428,0.2756542039641887,0.414872228257133
0.16041286372586028,0.29331060752539573,0.453723471251256
0.09975508857299697,0.3075349960586155,0.4072900846316125
0.15395645530093122,0.2753030477233059,0.4292595030242371
0.1943073265283864,0.2577409860526347,0.4520483125810211
0.14794390367068055,0.2748936744447211,0.4228375781154017
0.19491392878974056,0.2700356891993333,0.46494961798907386
0.10591773431043194,0.35654183217837654,0.4624595664888085
0.16497965570191864,0.2602719166890982,0.42525157239101685
0.17286107937551137,0.2959478043461858,0.46880888372169716
